5.8758;3.8042;35.67;0.9994
131.16;46.367;22.182;0.98674
500.76;60.833;16.364;0.95033
1730.4;74.386;10.979;0.83479
3801.4;85.352;7.5609;0.58616
4548.6;91.404;6.7815;0.40746
5045.9;96.008;6.331;0.25085
5432.2;98.427;6.0106;0.096689
