5;3.1169;77.451;33.107;0.98371
25;16.313;92.677;25.919;0.96718
50;27.827;95.521;23.599;0.95885
100;44.107;97.089;21.599;0.94761
175;64.416;97.888;19.954;0.92073
250;81.84;98.244;18.914;0.89825
500;133.54;98.688;16.788;0.8557
1000;223.69;98.914;14.548;0.8113
