5;0.91712;92.775;44.281;0.99995
25;9.4936;96.059;34.131;0.99937
50;23.517;97.135;30.192;0.99844
100;43.939;97.928;27.477;0.99716
175;66.86;98.352;25.654;0.99561
250;77.443;98.514;25.016;0.99482
500;126.02;98.756;22.901;0.99195
1000;270.49;98.916;19.584;0.98396
