5;3.1169;77.451;33.107;0.98371
25;16.313;92.677;25.919;0.96718
50;27.827;95.521;23.599;0.95885
100;44.107;97.089;21.599;0.94761
200;70.002;98.03;19.593;0.91369
400;113.92;98.574;17.478;0.87198
750;207.8;98.83;14.868;0.79916
1000;223.69;98.914;14.548;0.8113
