5;3.802;64.847;37.086;0.9957
25;28.584;85.011;28.325;0.97449
50;57.307;90.127;25.304;0.95432
100;98.405;93.7;22.956;0.92719
175;141.84;95.713;21.368;0.89866
250;176.95;96.611;20.408;0.87607
500;282.2;97.824;18.381;0.81041
1000;501.02;98.498;15.888;0.69149
