0.54688;69.28;47.004
27.781;78.72;29.945
36.609;82.425;28.747
270.2;86.916;20.066
869.44;90.109;14.99
1479.8;92.061;12.681
6031.1;95.968;6.5787
6980;98.714;5.9441
