0.24319;93.686;51.303
0.39748;97.409;49.17
1.3449;97.984;43.876
2.6264;98.82;40.969
5.0177;98.912;38.158
8.1017;98.948;36.077
29.487;98.994;30.466
121.31;99.022;24.324
