5;0.20833;98.797;51.899;0.99999
25;0.20833;98.868;51.899;0.99999
50;0.25;98.907;51.107;0.99999
100;0.58333;98.94;47.427;0.99992
200;2.8333;98.97;40.563;0.99989
400;6.25;99;37.128;0.99965
750;25;99.02;31.107;0.88895
1000;97.583;99.03;25.193;0.99374
