0.88262;87.545;48.13;0.99937
12.097;93.491;36.761;0.99426
30.933;95.348;32.684;0.98749
64.763;96.759;29.475;0.97794
103.23;97.574;27.45;0.96397
136.2;97.985;26.246;0.95171
201.94;98.521;24.536;0.92238
344.75;98.845;22.213;0.9086
