5;0.88262;88.254;48.13;0.99937
25;12.097;93.707;36.761;0.99426
50;30.933;95.56;32.684;0.98749
100;64.763;97.034;29.475;0.97794
175;103.23;97.916;27.45;0.96397
250;136.2;98.361;26.246;0.95171
500;201.94;98.964;24.536;0.92238
1000;344.75;99.34;22.213;0.9086
