5;0.20833;99.393;51.899;0.99999
25;0.20833;99.429;51.899;0.99999
50;0.25;99.448;51.107;0.99999
100;0.58333;99.466;47.427;0.99992
200;2.8333;99.484;40.563;0.99989
400;6.25;99.502;37.128;0.99965
750;25;99.518;31.107;0.88895
1000;97.583;99.527;25.193;0.99374
