1.3829;85.517;41.067;0.98906
7.3942;94.042;33.786;0.95456
12.006;96.046;31.68;0.93624
19.072;97.397;29.67;0.91202
28.348;98.156;27.949;0.8853
37.44;98.499;26.741;0.86213
68.641;98.998;24.109;0.80324
141.81;99.321;20.957;0.72186
