5;0.54644;91.275;45.034;0.99751
25;1.3686;96.763;41.047;0.99426
50;2.4305;98.059;38.553;0.99048
100;4.7607;98.844;35.633;0.98233
200;10.533;99.229;32.184;0.96606
400;33.501;99.405;27.159;0.9269
750;63.916;99.507;24.354;0.86175
1000;127.42;99.538;21.357;0.80121
