0.24319;94.861;51.303
0.39748;98.076;49.17
1.3449;98.455;43.876
2.6264;99.289;40.969
5.0177;99.342;38.158
8.1017;99.395;36.077
29.487;99.458;30.466
121.31;99.5;24.324
