0.54688;59.961;47.004
27.781;76.299;29.945
36.609;80.725;28.747
270.2;84.955;20.066
869.44;88.145;14.99
1479.8;89.967;12.681
6031.1;93.807;6.5787
6980;95.89;5.9441
