0.20833;98.797;51.899
0.20833;98.868;51.899
0.25;98.907;51.107
0.58333;98.94;47.427
0.70833;98.967;46.584
4.3333;98.979;38.718
1.8333;99.005;42.454
97.583;99.03;25.193
