0.20833;99.393;51.899
0.20833;99.429;51.899
0.25;99.448;51.107
0.58333;99.466;47.427
0.70833;99.483;46.584
4.3333;99.492;38.718
1.8333;99.509;42.454
97.583;99.527;25.193
