5;0.24319;94.861;51.303;0.99997
25;0.39748;98.076;49.17;0.99996
50;1.3449;98.455;43.876;0.99986
100;2.6264;99.289;40.969;0.99975
200;5.9551;99.364;37.414;0.99943
400;19.772;99.446;32.202;0.99824
750;61.904;99.484;27.246;0.99478
1000;121.31;99.5;24.324;0.99014
