5;0.24319;93.686;51.303;0.99997
25;0.39748;97.409;49.17;0.99996
50;1.3449;97.984;43.876;0.99986
100;2.6264;98.82;40.969;0.99975
175;5.0177;98.912;38.158;0.9995
250;8.1017;98.948;36.077;0.99922
500;29.487;98.994;30.466;0.99745
1000;121.31;99.022;24.324;0.99014
