0.91712;93.173;44.281;0.99995
9.4936;96.116;34.131;0.99937
23.517;97.242;30.192;0.99844
43.939;98.123;27.477;0.99716
66.86;98.607;25.654;0.99561
77.443;98.806;25.016;0.99482
126.02;99.106;22.901;0.99195
270.49;99.314;19.584;0.98396
