5;1.3829;85.517;41.067;0.98906
25;7.3942;94.042;33.786;0.95456
50;12.006;96.046;31.68;0.93624
100;19.072;97.397;29.67;0.91202
200;31.137;98.286;27.542;0.8782
400;55.747;98.849;25.012;0.82541
750;105.91;99.209;22.225;0.75271
1000;141.81;99.321;20.957;0.72186
