5;0.54688;69.28;47.004;0.99998
25;27.781;78.72;29.945;0.99909
50;36.609;82.425;28.747;0.99882
100;270.2;86.916;20.066;0.99084
200;928.56;90.955;14.705;0.96695
400;4767.7;94.406;7.5996;0.81055
750;7067.2;97.536;5.8902;0.70365
1000;6980;98.714;5.9441;0.71897
